sentiment,char_length,letters,numbers,spaces,questions,exclamations,others,number_owords,positive_score,negative_score,hashtags,name_mentions,urls,emoji_positive,emoji_negative
0,33.0,25.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,-2.0,0,1,0,0,0
1,98.0,75.0,0.0,19.0,0.0,0.0,4.0,19.0,1.0,0.0,0,1,0,0,0
1,39.0,29.0,0.0,6.0,0.0,0.0,4.0,7.0,2.0,0.0,0,1,0,0,0
1,88.0,69.0,0.0,16.0,0.0,0.0,3.0,14.0,3.0,0.0,0,1,0,0,0
1,46.0,38.0,0.0,7.0,0.0,0.0,1.0,7.0,2.0,0.0,0,1,0,0,0
0,108.0,84.0,0.0,18.0,0.0,0.0,6.0,19.0,2.0,0.0,0,1,0,0,0
1,19.0,16.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0,1,0,0,0
1,135.0,103.0,0.0,25.0,0.0,1.0,6.0,22.0,3.0,0.0,0,1,0,0,0
1,136.0,104.0,1.0,22.0,1.0,0.0,8.0,20.0,0.0,0.0,0,1,0,0,0
0,120.0,86.0,3.0,21.0,2.0,1.0,7.0,18.0,6.0,0.0,0,1,0,0,0
1,90.0,64.0,3.0,16.0,0.0,1.0,6.0,14.0,3.0,-1.0,0,1,0,1,0
1,79.0,54.0,0.0,15.0,0.0,0.0,10.0,14.0,2.0,0.0,0,1,0,0,0
1,22.0,17.0,0.0,3.0,0.0,1.0,1.0,3.0,6.0,0.0,0,1,0,0,0
1,35.0,24.0,0.0,9.0,1.0,0.0,1.0,8.0,0.0,-3.0,0,1,0,0,0
1,53.0,41.0,0.0,9.0,1.0,0.0,2.0,9.0,1.0,0.0,1,1,0,0,0
1,133.0,101.0,2.0,25.0,1.0,0.0,4.0,21.0,1.0,-2.0,0,2,0,0,0
0,22.0,16.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,0,1,0,0,0
1,70.0,55.0,0.0,13.0,0.0,0.0,2.0,14.0,0.0,0.0,0,1,0,0,0
1,28.0,24.0,0.0,3.0,0.0,0.0,1.0,3.0,6.0,0.0,0,1,0,0,0
1,24.0,17.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0,1,0,0,0
0,128.0,92.0,0.0,23.0,1.0,0.0,12.0,20.0,2.0,0.0,0,1,0,3,3
1,42.0,31.0,0.0,8.0,0.0,0.0,3.0,9.0,0.0,0.0,0,1,0,0,0
1,22.0,17.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,0,1,0,0,0
0,76.0,57.0,1.0,15.0,0.0,0.0,3.0,12.0,0.0,-4.0,0,1,0,1,0
0,92.0,69.0,0.0,15.0,1.0,1.0,6.0,15.0,2.0,-2.0,0,1,0,0,0
1,117.0,90.0,0.0,16.0,0.0,1.0,10.0,16.0,2.0,-1.0,1,1,1,0,0
1,58.0,46.0,0.0,9.0,0.0,1.0,2.0,9.0,0.0,0.0,0,1,0,0,0
1,129.0,95.0,0.0,26.0,0.0,2.0,6.0,24.0,4.0,-1.0,0,1,0,0,0
1,31.0,22.0,0.0,4.0,0.0,4.0,1.0,4.0,0.0,0.0,0,1,0,0,0
0,18.0,14.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0,1,0,0,0
1,80.0,56.0,2.0,16.0,0.0,2.0,4.0,14.0,0.0,-1.0,0,1,0,1,0
1,142.0,110.0,0.0,23.0,0.0,0.0,9.0,22.0,6.0,-3.0,0,1,0,0,0
1,38.0,29.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0,1,0,0,0
1,69.0,48.0,2.0,10.0,0.0,0.0,9.0,10.0,3.0,0.0,0,1,0,0,0
1,87.0,68.0,0.0,14.0,3.0,0.0,2.0,14.0,3.0,0.0,0,1,0,0,0
0,27.0,21.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,0,1,0,0,0
0,50.0,42.0,2.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,0,1,0,0,0
0,143.0,102.0,0.0,25.0,0.0,0.0,16.0,23.0,0.0,0.0,0,1,0,1,1
1,33.0,26.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0,1,0,0,0
1,116.0,90.0,0.0,19.0,0.0,0.0,7.0,18.0,1.0,0.0,0,1,0,0,1
1,24.0,12.0,4.0,4.0,0.0,3.0,1.0,3.0,2.0,0.0,0,1,0,0,0
1,108.0,80.0,2.0,18.0,0.0,0.0,8.0,15.0,0.0,-1.0,1,1,0,0,0
0,115.0,88.0,0.0,23.0,0.0,2.0,2.0,19.0,1.0,-4.0,0,1,0,0,0
1,95.0,75.0,0.0,15.0,0.0,0.0,5.0,15.0,4.0,-2.0,0,2,0,0,0
1,91.0,68.0,0.0,18.0,0.0,0.0,5.0,12.0,3.0,0.0,0,1,0,0,0
1,75.0,59.0,1.0,14.0,0.0,0.0,1.0,14.0,1.0,0.0,0,1,0,0,0
1,85.0,61.0,0.0,15.0,1.0,4.0,4.0,15.0,0.0,0.0,0,1,0,0,0
1,140.0,108.0,0.0,25.0,0.0,0.0,7.0,20.0,0.0,-2.0,0,1,0,0,0
0,106.0,75.0,7.0,21.0,0.0,0.0,3.0,19.0,2.0,0.0,0,1,0,0,0
1,83.0,66.0,0.0,16.0,0.0,0.0,1.0,15.0,0.0,0.0,0,1,0,0,0
1,59.0,48.0,0.0,7.0,0.0,2.0,2.0,6.0,4.0,0.0,0,1,0,0,0
1,49.0,37.0,0.0,7.0,1.0,1.0,3.0,8.0,14.0,0.0,0,1,0,0,0
1,59.0,44.0,0.0,10.0,0.0,0.0,5.0,11.0,2.0,-1.0,0,1,0,0,0
1,47.0,36.0,0.0,8.0,1.0,1.0,1.0,8.0,1.0,0.0,0,1,0,0,0
1,47.0,36.0,0.0,6.0,0.0,0.0,5.0,6.0,0.0,0.0,0,1,0,0,0
0,59.0,45.0,0.0,11.0,0.0,1.0,2.0,11.0,6.0,-2.0,0,1,0,0,0
0,26.0,19.0,0.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,0,1,0,0,0
1,105.0,84.0,0.0,18.0,1.0,1.0,1.0,16.0,0.0,-2.0,0,1,0,0,0
0,92.0,71.0,0.0,18.0,0.0,0.0,3.0,15.0,1.0,-1.0,0,1,0,0,0
1,139.0,100.0,0.0,26.0,0.0,0.0,13.0,22.0,6.0,0.0,0,2,0,0,1
1,113.0,93.0,0.0,19.0,0.0,0.0,1.0,18.0,0.0,-2.0,0,1,0,1,0
1,35.0,27.0,0.0,5.0,0.0,2.0,1.0,4.0,0.0,0.0,0,1,0,0,0
1,48.0,39.0,0.0,7.0,0.0,1.0,1.0,7.0,3.0,0.0,0,1,0,0,0
1,78.0,61.0,1.0,7.0,0.0,1.0,8.0,6.0,2.0,0.0,0,1,1,0,0
1,38.0,30.0,0.0,7.0,0.0,0.0,1.0,7.0,10.0,-1.0,0,1,0,0,0
0,135.0,101.0,0.0,26.0,0.0,2.0,6.0,25.0,5.0,0.0,0,1,0,0,0
0,114.0,86.0,0.0,17.0,0.0,5.0,6.0,15.0,0.0,-1.0,0,1,0,0,0
0,74.0,59.0,0.0,12.0,0.0,1.0,2.0,12.0,0.0,0.0,0,1,0,0,0
0,74.0,56.0,0.0,13.0,0.0,0.0,5.0,11.0,0.0,0.0,0,1,0,0,0
0,100.0,73.0,2.0,19.0,0.0,0.0,6.0,14.0,1.0,0.0,0,1,0,0,0
0,137.0,95.0,4.0,25.0,0.0,0.0,13.0,22.0,9.0,0.0,0,1,0,1,1
1,108.0,83.0,1.0,20.0,1.0,1.0,2.0,19.0,6.0,0.0,0,1,0,0,0
0,27.0,18.0,3.0,4.0,0.0,0.0,2.0,4.0,1.0,0.0,0,1,0,0,0
0,37.0,27.0,0.0,5.0,0.0,2.0,3.0,6.0,0.0,-1.0,0,1,0,0,0
0,138.0,101.0,0.0,29.0,0.0,4.0,4.0,24.0,14.0,-6.0,0,1,0,0,0
1,101.0,79.0,0.0,17.0,0.0,1.0,4.0,17.0,1.0,0.0,0,1,0,0,0
0,113.0,90.0,0.0,20.0,0.0,0.0,3.0,20.0,3.0,-2.0,0,1,0,0,0
0,44.0,29.0,2.0,6.0,0.0,6.0,1.0,6.0,0.0,-4.0,0,1,0,0,0
0,33.0,21.0,3.0,6.0,0.0,1.0,2.0,6.0,0.0,0.0,0,1,0,0,0
1,85.0,69.0,0.0,15.0,0.0,0.0,1.0,14.0,0.0,0.0,0,1,0,0,0
1,121.0,95.0,0.0,22.0,0.0,0.0,4.0,19.0,7.0,-1.0,1,1,0,0,0
1,122.0,91.0,0.0,19.0,0.0,1.0,11.0,16.0,0.0,-3.0,0,1,0,0,0
1,60.0,50.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,0,1,0,0,0
1,137.0,97.0,0.0,28.0,0.0,0.0,12.0,21.0,4.0,-1.0,0,1,0,1,0
0,47.0,33.0,4.0,6.0,0.0,0.0,4.0,6.0,0.0,-3.0,0,1,0,0,0
1,41.0,33.0,0.0,6.0,0.0,0.0,2.0,7.0,0.0,0.0,0,1,0,0,0
0,45.0,36.0,0.0,7.0,0.0,1.0,1.0,7.0,0.0,0.0,0,1,0,0,0
1,136.0,101.0,2.0,21.0,0.0,0.0,12.0,19.0,6.0,0.0,0,1,1,1,0
0,114.0,88.0,0.0,23.0,0.0,0.0,3.0,19.0,0.0,-1.0,0,1,0,0,0
1,107.0,84.0,0.0,20.0,0.0,0.0,3.0,18.0,3.0,0.0,0,1,0,0,0
1,124.0,92.0,0.0,23.0,1.0,2.0,6.0,21.0,8.0,0.0,0,1,0,0,0
1,133.0,92.0,5.0,28.0,0.0,0.0,8.0,22.0,8.0,-3.0,0,2,0,0,0
1,104.0,76.0,2.0,21.0,1.0,0.0,4.0,18.0,0.0,0.0,0,1,0,0,0
1,29.0,21.0,0.0,4.0,0.0,0.0,4.0,4.0,2.0,0.0,0,1,0,0,0
1,22.0,17.0,0.0,4.0,0.0,0.0,1.0,2.0,6.0,0.0,0,1,0,0,0
0,94.0,68.0,2.0,19.0,0.0,0.0,5.0,17.0,0.0,-4.0,0,1,0,0,0
1,122.0,95.0,4.0,21.0,0.0,0.0,2.0,20.0,3.0,0.0,0,1,0,0,0
1,71.0,50.0,3.0,14.0,2.0,0.0,2.0,13.0,0.0,0.0,0,1,0,0,0
0,52.0,40.0,0.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,0,1,0,0,0
1,127.0,100.0,0.0,19.0,0.0,1.0,7.0,17.0,1.0,0.0,0,1,0,0,0
1,29.0,25.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0,1,0,0,0
0,48.0,39.0,0.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,0,1,0,0,0
1,127.0,99.0,0.0,19.0,0.0,0.0,9.0,19.0,0.0,0.0,0,1,0,0,0
1,103.0,80.0,0.0,22.0,0.0,0.0,1.0,22.0,0.0,-2.0,0,1,0,0,0
1,34.0,28.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,1,0,0,0
1,47.0,39.0,0.0,7.0,0.0,0.0,1.0,7.0,2.0,0.0,0,1,0,0,0
1,104.0,81.0,0.0,20.0,0.0,0.0,3.0,20.0,0.0,0.0,0,1,0,1,1
1,134.0,103.0,1.0,23.0,1.0,2.0,4.0,20.0,6.0,0.0,0,1,0,0,0
0,60.0,46.0,0.0,11.0,0.0,1.0,2.0,10.0,0.0,0.0,0,1,0,0,0
0,81.0,55.0,3.0,13.0,0.0,1.0,9.0,13.0,4.0,0.0,0,1,0,1,1
0,126.0,93.0,0.0,23.0,0.0,0.0,10.0,19.0,2.0,-4.0,0,2,0,0,0
1,25.0,19.0,0.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,0,1,0,0,0
0,69.0,53.0,0.0,13.0,1.0,1.0,1.0,12.0,0.0,0.0,0,1,0,0,0
1,92.0,68.0,3.0,20.0,0.0,0.0,1.0,18.0,0.0,0.0,0,1,0,1,0
0,45.0,35.0,0.0,7.0,0.0,1.0,2.0,8.0,0.0,0.0,0,1,0,0,0
1,73.0,58.0,0.0,12.0,0.0,0.0,3.0,12.0,3.0,0.0,0,1,0,0,0
0,58.0,43.0,0.0,11.0,0.0,0.0,4.0,9.0,0.0,-5.0,0,1,0,0,0
1,111.0,83.0,0.0,24.0,0.0,0.0,4.0,21.0,6.0,0.0,0,1,0,0,0
1,82.0,58.0,0.0,12.0,10.0,0.0,2.0,11.0,0.0,-6.0,0,1,0,0,0
0,53.0,38.0,0.0,10.0,0.0,0.0,5.0,9.0,0.0,0.0,0,1,0,0,0
0,112.0,77.0,0.0,17.0,0.0,4.0,14.0,16.0,2.0,-1.0,0,1,0,0,0
1,94.0,70.0,2.0,19.0,1.0,1.0,1.0,17.0,0.0,0.0,0,1,0,0,0
0,111.0,88.0,0.0,20.0,0.0,1.0,2.0,20.0,0.0,0.0,0,1,0,0,0
0,104.0,80.0,0.0,20.0,0.0,1.0,3.0,18.0,9.0,-3.0,0,1,0,0,0
1,74.0,51.0,1.0,11.0,0.0,0.0,11.0,11.0,4.0,0.0,0,1,0,0,0
0,116.0,89.0,2.0,22.0,0.0,1.0,2.0,19.0,1.0,-1.0,0,1,0,0,0
0,44.0,36.0,0.0,7.0,0.0,0.0,1.0,7.0,2.0,0.0,0,1,0,0,0
1,50.0,38.0,0.0,8.0,0.0,1.0,3.0,8.0,3.0,0.0,0,2,0,0,0
1,110.0,82.0,2.0,21.0,0.0,0.0,5.0,17.0,5.0,-1.0,0,1,0,1,0
1,48.0,36.0,1.0,6.0,0.0,0.0,5.0,7.0,1.0,0.0,0,1,0,0,0
1,25.0,20.0,0.0,4.0,0.0,0.0,1.0,4.0,3.0,0.0,0,1,0,0,0
1,46.0,34.0,0.0,10.0,0.0,0.0,2.0,9.0,0.0,0.0,0,1,0,0,0
1,97.0,77.0,1.0,14.0,0.0,3.0,2.0,14.0,0.0,-5.0,0,2,0,0,0
1,63.0,51.0,0.0,8.0,0.0,2.0,2.0,8.0,2.0,0.0,0,1,0,0,0
1,132.0,93.0,0.0,21.0,0.0,3.0,15.0,20.0,3.0,-2.0,0,1,0,1,0
0,35.0,26.0,0.0,5.0,3.0,0.0,1.0,5.0,0.0,-2.0,0,1,0,0,0
1,121.0,91.0,0.0,21.0,0.0,1.0,8.0,20.0,14.0,0.0,0,1,0,0,0
1,83.0,66.0,0.0,12.0,0.0,0.0,5.0,13.0,18.0,0.0,0,1,0,0,0
1,117.0,83.0,4.0,25.0,1.0,0.0,4.0,22.0,9.0,0.0,0,1,0,0,0
1,26.0,20.0,0.0,4.0,0.0,0.0,2.0,5.0,1.0,-2.0,0,1,0,0,0
1,84.0,66.0,0.0,14.0,0.0,1.0,3.0,14.0,11.0,0.0,0,1,0,0,0
1,108.0,84.0,0.0,16.0,0.0,4.0,4.0,16.0,9.0,0.0,0,1,0,0,0
1,75.0,56.0,0.0,13.0,1.0,2.0,3.0,13.0,7.0,0.0,0,1,0,0,0
1,34.0,27.0,0.0,6.0,0.0,0.0,1.0,6.0,2.0,0.0,0,1,0,0,0
0,131.0,96.0,4.0,22.0,0.0,3.0,6.0,19.0,0.0,0.0,0,2,0,0,0
1,60.0,48.0,0.0,10.0,0.0,0.0,2.0,10.0,5.0,0.0,0,1,0,0,0
0,138.0,106.0,0.0,26.0,0.0,0.0,6.0,24.0,1.0,-3.0,0,1,0,0,0
1,108.0,76.0,2.0,25.0,1.0,1.0,3.0,20.0,8.0,0.0,0,1,0,0,0
0,91.0,67.0,3.0,17.0,1.0,1.0,2.0,14.0,5.0,0.0,0,1,0,0,0
0,78.0,58.0,0.0,14.0,0.0,3.0,3.0,14.0,0.0,0.0,0,1,0,0,0
1,88.0,65.0,4.0,11.0,0.0,1.0,7.0,10.0,0.0,-4.0,0,1,1,0,0
1,68.0,51.0,0.0,12.0,0.0,0.0,5.0,12.0,4.0,0.0,0,1,0,0,0
0,47.0,39.0,0.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0,1,0,0,0
1,117.0,85.0,6.0,21.0,0.0,1.0,4.0,21.0,1.0,-3.0,0,1,0,0,0
0,111.0,84.0,0.0,22.0,0.0,1.0,4.0,21.0,0.0,-4.0,0,1,0,0,0
0,92.0,69.0,0.0,19.0,0.0,0.0,4.0,14.0,8.0,-8.0,0,1,0,0,0
1,92.0,73.0,0.0,17.0,0.0,0.0,2.0,17.0,2.0,0.0,0,1,0,0,0
0,104.0,83.0,0.0,18.0,0.0,0.0,3.0,17.0,9.0,0.0,0,1,0,0,0
0,134.0,99.0,0.0,27.0,2.0,1.0,5.0,24.0,6.0,0.0,0,1,0,0,0
1,130.0,97.0,0.0,26.0,0.0,0.0,7.0,24.0,10.0,0.0,0,1,0,0,0
0,124.0,101.0,0.0,21.0,1.0,0.0,1.0,19.0,0.0,-8.0,0,1,0,0,0
0,50.0,36.0,0.0,10.0,0.0,0.0,4.0,10.0,3.0,-3.0,0,1,0,0,0
0,41.0,33.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,-1.0,0,1,0,0,0
1,49.0,39.0,0.0,6.0,0.0,1.0,3.0,5.0,5.0,0.0,0,1,0,0,0
1,87.0,71.0,0.0,12.0,0.0,0.0,4.0,11.0,2.0,0.0,1,1,0,0,0
1,137.0,105.0,0.0,25.0,0.0,3.0,4.0,24.0,15.0,-1.0,0,1,0,0,0
1,26.0,17.0,4.0,4.0,0.0,0.0,1.0,4.0,2.0,0.0,0,1,0,0,0
1,37.0,30.0,0.0,5.0,0.0,0.0,2.0,5.0,2.0,0.0,0,1,0,0,0
1,77.0,61.0,0.0,13.0,0.0,1.0,2.0,12.0,2.0,0.0,0,1,0,0,0
1,142.0,108.0,1.0,30.0,0.0,0.0,3.0,27.0,4.0,0.0,0,1,0,0,0
0,85.0,66.0,0.0,15.0,0.0,0.0,4.0,15.0,1.0,0.0,0,1,0,0,0
1,126.0,100.0,0.0,24.0,0.0,0.0,2.0,22.0,5.0,0.0,0,1,0,0,0
0,121.0,91.0,0.0,23.0,0.0,0.0,7.0,21.0,0.0,0.0,0,1,0,0,0
1,60.0,46.0,0.0,11.0,0.0,0.0,3.0,10.0,2.0,-3.0,0,2,0,0,0
0,138.0,103.0,4.0,28.0,0.0,0.0,3.0,24.0,6.0,0.0,0,1,0,0,0
1,132.0,96.0,0.0,25.0,0.0,2.0,9.0,23.0,3.0,-1.0,0,1,0,0,0
0,137.0,101.0,2.0,27.0,0.0,1.0,6.0,23.0,5.0,-2.0,0,1,0,0,0
1,34.0,27.0,1.0,5.0,0.0,0.0,1.0,4.0,3.0,0.0,0,1,0,1,0
0,138.0,104.0,1.0,26.0,0.0,0.0,7.0,23.0,0.0,0.0,0,1,0,1,0
1,130.0,105.0,0.0,22.0,0.0,1.0,2.0,21.0,1.0,0.0,0,1,0,0,0
1,64.0,52.0,0.0,8.0,0.0,0.0,4.0,9.0,0.0,0.0,1,1,0,0,0
1,137.0,102.0,0.0,30.0,1.0,0.0,4.0,25.0,0.0,0.0,0,2,0,0,0
1,56.0,43.0,0.0,8.0,0.0,1.0,4.0,10.0,6.0,0.0,0,1,0,0,0
1,48.0,38.0,0.0,9.0,0.0,0.0,1.0,9.0,2.0,0.0,0,1,0,0,0
1,73.0,59.0,0.0,12.0,0.0,1.0,1.0,12.0,2.0,0.0,0,1,0,0,0
1,96.0,79.0,0.0,16.0,0.0,0.0,1.0,16.0,10.0,-5.0,0,1,0,0,0
1,95.0,74.0,0.0,17.0,0.0,0.0,4.0,15.0,2.0,-2.0,0,1,0,0,0
0,74.0,58.0,0.0,13.0,0.0,1.0,2.0,12.0,3.0,0.0,0,1,0,0,0
0,20.0,14.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,-3.0,0,1,0,0,0
0,98.0,81.0,0.0,15.0,0.0,0.0,2.0,15.0,0.0,0.0,0,1,0,0,0
1,135.0,100.0,5.0,26.0,1.0,1.0,2.0,22.0,8.0,0.0,0,1,0,0,0
0,96.0,76.0,0.0,16.0,0.0,1.0,3.0,15.0,5.0,0.0,0,1,0,0,0
1,31.0,24.0,0.0,5.0,0.0,1.0,1.0,4.0,6.0,0.0,0,1,0,0,0
0,101.0,80.0,0.0,18.0,1.0,0.0,2.0,16.0,1.0,0.0,0,1,0,0,0
1,91.0,65.0,0.0,16.0,0.0,8.0,2.0,16.0,6.0,-2.0,0,1,0,0,0
0,20.0,16.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0,1,0,0,0
0,38.0,29.0,0.0,7.0,0.0,0.0,2.0,7.0,3.0,0.0,0,1,0,0,0
0,74.0,47.0,3.0,18.0,1.0,0.0,5.0,13.0,6.0,0.0,0,1,0,0,0
1,126.0,98.0,0.0,25.0,1.0,0.0,2.0,25.0,1.0,-2.0,0,1,0,0,0
0,34.0,28.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,1,0,0,0
1,136.0,103.0,3.0,27.0,0.0,0.0,3.0,24.0,0.0,-1.0,0,1,0,0,0
1,140.0,108.0,2.0,18.0,0.0,2.0,10.0,16.0,3.0,0.0,0,1,0,1,1
1,32.0,24.0,0.0,5.0,0.0,1.0,2.0,6.0,0.0,0.0,0,1,0,0,0
0,101.0,81.0,0.0,15.0,0.0,0.0,5.0,16.0,0.0,-2.0,0,1,0,0,0
1,31.0,17.0,6.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0,1,0,0,0
0,51.0,33.0,3.0,11.0,0.0,0.0,4.0,9.0,0.0,0.0,0,1,0,0,0
0,57.0,42.0,0.0,10.0,0.0,0.0,5.0,10.0,0.0,-2.0,0,1,0,0,0
0,44.0,34.0,0.0,9.0,0.0,0.0,1.0,7.0,1.0,0.0,0,1,0,0,0
1,61.0,46.0,0.0,12.0,1.0,0.0,2.0,11.0,0.0,0.0,0,1,0,0,0
0,72.0,58.0,0.0,12.0,0.0,0.0,2.0,12.0,1.0,0.0,0,1,0,0,0
0,128.0,101.0,0.0,20.0,0.0,0.0,7.0,20.0,7.0,0.0,0,1,0,0,0
0,136.0,106.0,0.0,29.0,0.0,0.0,1.0,19.0,0.0,0.0,0,1,0,0,0
0,150.0,113.0,1.0,25.0,0.0,0.0,11.0,22.0,0.0,0.0,0,2,0,0,0
0,97.0,76.0,0.0,17.0,0.0,0.0,4.0,16.0,2.0,0.0,0,1,0,0,0
1,33.0,25.0,0.0,3.0,0.0,1.0,4.0,3.0,0.0,-2.0,0,1,0,0,0
0,41.0,27.0,2.0,8.0,0.0,0.0,4.0,7.0,0.0,0.0,0,1,0,0,0
1,69.0,54.0,0.0,12.0,0.0,1.0,2.0,12.0,9.0,0.0,0,1,0,0,0
0,113.0,84.0,0.0,22.0,0.0,0.0,7.0,22.0,1.0,-2.0,0,1,0,0,0
1,69.0,54.0,0.0,12.0,0.0,1.0,2.0,13.0,4.0,0.0,0,1,0,0,0
1,131.0,90.0,8.0,21.0,0.0,0.0,12.0,18.0,0.0,0.0,0,1,0,0,0
1,69.0,50.0,3.0,14.0,0.0,0.0,2.0,11.0,0.0,0.0,0,1,0,0,0
0,95.0,71.0,0.0,19.0,0.0,0.0,5.0,16.0,1.0,-1.0,0,1,0,0,0
1,105.0,80.0,0.0,19.0,1.0,0.0,5.0,18.0,6.0,-2.0,0,1,0,0,0
0,86.0,66.0,0.0,17.0,0.0,1.0,2.0,15.0,0.0,0.0,0,1,0,0,0
0,136.0,97.0,0.0,29.0,0.0,2.0,8.0,23.0,2.0,0.0,0,1,0,0,0
1,83.0,67.0,0.0,13.0,0.0,0.0,3.0,13.0,3.0,0.0,0,1,0,0,0
0,58.0,46.0,2.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,0,1,0,0,0
1,95.0,78.0,0.0,15.0,1.0,0.0,1.0,14.0,4.0,0.0,0,1,0,0,0
1,75.0,53.0,2.0,16.0,0.0,0.0,4.0,14.0,2.0,0.0,0,1,0,0,0
0,111.0,88.0,0.0,19.0,0.0,0.0,4.0,16.0,2.0,-4.0,0,1,0,0,0
1,70.0,54.0,1.0,8.0,0.0,0.0,7.0,7.0,9.0,0.0,0,1,1,0,0
1,97.0,66.0,0.0,15.0,2.0,10.0,4.0,13.0,0.0,-8.0,0,1,0,0,0
0,100.0,82.0,0.0,15.0,0.0,0.0,3.0,15.0,0.0,0.0,0,1,0,0,0
0,67.0,52.0,0.0,11.0,0.0,1.0,3.0,10.0,0.0,-4.0,0,1,0,0,0
1,124.0,91.0,2.0,19.0,1.0,1.0,10.0,18.0,0.0,0.0,2,3,0,1,0
1,99.0,79.0,0.0,14.0,0.0,2.0,4.0,8.0,2.0,0.0,0,1,0,0,0
0,43.0,36.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0,1,0,0,0
0,78.0,51.0,0.0,20.0,0.0,0.0,7.0,14.0,0.0,-1.0,0,1,0,0,0
0,56.0,41.0,0.0,11.0,0.0,1.0,3.0,12.0,0.0,-2.0,0,1,0,0,0
0,32.0,23.0,0.0,6.0,0.0,0.0,3.0,5.0,1.0,0.0,0,1,0,0,0
1,116.0,88.0,0.0,23.0,0.0,0.0,5.0,22.0,1.0,0.0,0,1,0,0,0
1,134.0,109.0,0.0,23.0,0.0,0.0,2.0,21.0,6.0,0.0,0,1,0,0,0
1,22.0,17.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0,1,0,0,0
1,73.0,59.0,0.0,13.0,0.0,0.0,1.0,13.0,9.0,0.0,0,1,0,0,0
1,46.0,36.0,0.0,8.0,0.0,0.0,2.0,8.0,2.0,-1.0,0,1,0,0,0
0,58.0,46.0,0.0,9.0,0.0,2.0,1.0,9.0,0.0,0.0,0,1,0,1,0
0,37.0,29.0,0.0,5.0,2.0,0.0,1.0,5.0,0.0,-2.0,0,1,0,0,0
0,123.0,90.0,4.0,17.0,0.0,2.0,10.0,16.0,0.0,0.0,0,1,1,0,0
1,34.0,21.0,2.0,7.0,0.0,3.0,1.0,6.0,9.0,0.0,0,1,0,1,0
1,24.0,16.0,0.0,3.0,0.0,4.0,1.0,3.0,2.0,0.0,0,1,0,0,0
1,85.0,63.0,1.0,16.0,0.0,0.0,5.0,15.0,10.0,0.0,0,1,0,0,0
1,88.0,69.0,0.0,12.0,0.0,0.0,7.0,12.0,2.0,0.0,0,1,1,0,0
1,66.0,48.0,2.0,13.0,0.0,2.0,1.0,11.0,2.0,0.0,0,1,0,0,0
0,75.0,57.0,2.0,13.0,0.0,0.0,3.0,13.0,0.0,0.0,0,1,0,0,0
1,136.0,92.0,4.0,27.0,0.0,1.0,12.0,21.0,0.0,0.0,0,1,0,0,0
0,97.0,76.0,0.0,16.0,0.0,0.0,5.0,16.0,2.0,-2.0,0,1,0,0,0
0,123.0,94.0,2.0,26.0,0.0,0.0,1.0,23.0,0.0,-2.0,0,1,0,0,0
1,85.0,68.0,0.0,14.0,0.0,1.0,2.0,13.0,5.0,0.0,0,1,0,0,0
0,69.0,49.0,0.0,13.0,0.0,0.0,7.0,13.0,0.0,-4.0,0,1,0,0,0
1,110.0,88.0,0.0,20.0,0.0,1.0,1.0,19.0,0.0,0.0,0,1,0,0,0
1,24.0,18.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0,1,0,0,0
0,90.0,65.0,0.0,16.0,3.0,0.0,6.0,15.0,0.0,0.0,0,1,0,0,0
1,44.0,32.0,3.0,8.0,0.0,0.0,1.0,8.0,6.0,-1.0,0,1,0,0,0
1,122.0,90.0,3.0,25.0,0.0,1.0,3.0,20.0,9.0,0.0,0,1,0,0,0
0,137.0,102.0,0.0,25.0,1.0,0.0,9.0,23.0,3.0,-2.0,0,1,0,0,0
0,86.0,67.0,0.0,14.0,0.0,0.0,5.0,12.0,4.0,-5.0,0,1,0,0,0
